customer_id,loan_amount,loan_type,loan_term,interest_rate,monthly_payment_amount,loan_status,outstanding_balance
7888,1960976,Personal,12,0.14,12965,Paid Off,250764
2453,1827420,Personal,12,0.11,15093,Paid Off,442243
6562,1357430,Personal,24,0.07,2578,Active,290396
9605,1320259,Personal,24,0.12,2257,Paid Off,274234
8438,520067,Auto,48,0.14,22360,Defaulted,332452
5721,635493,Home,48,0.09,8623,Defaulted,370460
2533,643533,Auto,36,0.1,10269,Defaulted,245348
7685,367792,Personal,48,0.12,3586,Paid Off,58316
8978,249832,Personal,12,0.1,24947,Active,265281
5229,1162359,Personal,36,0.08,1230,Paid Off,366856
5726,395387,Personal,60,0.13,15151,Paid Off,472348
6742,632882,Home,36,0.07,38969,Defaulted,414934
5132,353475,Home,36,0.14,28300,Paid Off,320916
341,1665605,Home,24,0.07,6165,Defaulted,484935
4802,372814,Auto,60,0.14,14997,Defaulted,202889
6731,467778,Personal,24,0.11,2695,Paid Off,254668
9374,1545678,Education,60,0.1,27994,Active,208448
1046,288557,Home,12,0.12,3053,Paid Off,313972
1020,70940,Home,12,0.1,15744,Defaulted,123753
6969,575587,Home,48,0.1,12456,Active,26344
2242,1600368,Personal,60,0.11,48696,Active,360901
8902,1204387,Auto,24,0.14,7405,Active,204618
1161,1147257,Personal,12,0.12,31585,Paid Off,321400
2557,1456034,Education,24,0.12,49646,Active,349489
5342,28634,Personal,24,0.13,30795,Defaulted,383865
5547,862609,Home,36,0.09,43839,Active,233509
8005,735003,Home,36,0.11,24052,Paid Off,450992
8918,626295,Auto,24,0.11,13360,Paid Off,414223
6359,963224,Education,48,0.13,20827,Active,306483
9708,1122336,Home,24,0.13,22617,Defaulted,277256
6466,1129404,Personal,36,0.12,7691,Paid Off,498390
5836,64832,Home,60,0.14,47490,Active,122310
6054,290911,Auto,24,0.08,33033,Defaulted,99555
7840,1306094,Auto,12,0.08,7091,Paid Off,371292
6858,915220,Auto,12,0.13,35652,Active,113085
6556,1216265,Education,36,0.12,23894,Active,362625
7312,1852325,Home,12,0.11,49271,Paid Off,350849
7341,1434627,Auto,12,0.1,16246,Paid Off,196836
3341,861954,Home,12,0.09,4010,Active,280689
4772,1314018,Auto,12,0.11,41721,Paid Off,131955
2929,1631719,Auto,48,0.1,5727,Paid Off,174668
1642,1150288,Home,36,0.11,27894,Defaulted,148971
9975,1221101,Home,48,0.14,42551,Defaulted,422707
1874,1675334,Personal,48,0.11,24244,Active,255628
852,1798861,Auto,36,0.13,47479,Defaulted,263056
3100,1977006,Education,24,0.08,26859,Defaulted,329551
5339,309723,Auto,60,0.14,3210,Active,465692
9936,754453,Home,48,0.1,27937,Defaulted,425515
7216,233467,Auto,60,0.1,38303,Active,185520
2040,160997,Home,36,0.12,19063,Active,90128
5121,1569676,Personal,12,0.12,35311,Paid Off,340887
8901,1006980,Auto,24,0.14,47310,Paid Off,129448
69,741673,Personal,36,0.09,20612,Paid Off,411652
4800,121215,Home,12,0.11,12338,Defaulted,344104
8237,52288,Personal,48,0.08,47826,Defaulted,491376
3134,1256428,Education,12,0.12,35790,Active,430919
1654,1634575,Personal,60,0.11,40909,Active,124875
6881,567279,Auto,48,0.09,42657,Paid Off,106856
8020,1719962,Personal,48,0.08,14012,Defaulted,184856
916,719002,Home,24,0.11,29691,Defaulted,36167
1050,181901,Home,60,0.12,36634,Defaulted,165443
1214,709209,Education,24,0.09,3686,Defaulted,236814
1814,1907423,Auto,24,0.11,36690,Paid Off,182735
3299,112966,Personal,12,0.13,30241,Defaulted,108281
4963,330075,Auto,60,0.12,44408,Active,239154
4319,682665,Home,48,0.1,20573,Paid Off,166738
1081,72383,Home,60,0.08,35267,Paid Off,220674
9004,1388407,Education,24,0.09,6969,Active,382313
4816,682107,Auto,24,0.13,41132,Defaulted,346396
6797,1210094,Auto,12,0.13,41486,Defaulted,125998
6672,344013,Auto,24,0.1,17347,Active,449507
9116,560368,Personal,24,0.15,16722,Paid Off,74202
4591,1991845,Personal,36,0.08,3389,Paid Off,409855
6895,116027,Education,12,0.08,4173,Active,432295
5157,900553,Personal,48,0.12,38057,Paid Off,199055
8025,920640,Auto,48,0.09,29886,Active,214581
3169,1014177,Personal,36,0.12,24250,Active,291529
2105,417009,Home,36,0.14,3455,Paid Off,130673
1370,1162305,Home,12,0.1,41559,Paid Off,449519
528,1822197,Personal,12,0.15,46719,Active,499004
8823,1408064,Personal,12,0.12,13471,Paid Off,110426
8726,1446566,Personal,60,0.13,45870,Active,171551
4577,1385261,Education,24,0.11,22455,Paid Off,197880
2769,1089101,Personal,60,0.11,25263,Defaulted,174902
8404,1152750,Education,12,0.12,16468,Active,294662
2195,1663093,Education,24,0.09,33456,Paid Off,341490
1119,1030661,Education,60,0.09,2778,Active,175496
6403,1941337,Education,24,0.13,11191,Active,145142
4168,483873,Home,60,0.14,11618,Defaulted,372172
4426,1689698,Personal,12,0.14,3391,Defaulted,442183
4144,1157005,Home,36,0.13,7182,Defaulted,457966
3293,128495,Auto,60,0.12,30396,Paid Off,416107
7532,822985,Education,24,0.15,27811,Active,236923
793,125846,Auto,12,0.14,37008,Defaulted,375248
4600,989370,Auto,48,0.1,16670,Active,22884
2866,795293,Home,12,0.13,11164,Active,448921
679,1979269,Auto,48,0.12,13877,Active,304050
6180,1481329,Education,36,0.09,12660,Paid Off,466377
1202,230858,Home,36,0.1,36830,Active,435984
8248,822805,Home,48,0.13,48752,Defaulted,414541
7912,1450241,Personal,48,0.09,14761,Active,39592
8527,195776,Auto,12,0.09,23452,Defaulted,26627
583,1310239,Home,12,0.1,43767,Defaulted,489142
4098,254523,Personal,48,0.11,12459,Defaulted,106595
3262,1274721,Home,48,0.1,7359,Defaulted,328412
4302,122316,Home,24,0.08,36883,Paid Off,456817
5230,185569,Auto,12,0.08,46721,Active,131420
7673,1587434,Auto,36,0.13,40290,Paid Off,285959
2610,1909975,Auto,12,0.12,16470,Active,245835
9098,864778,Home,60,0.12,40149,Paid Off,35993
3205,1483225,Personal,60,0.15,33183,Paid Off,346738
2001,56087,Home,12,0.13,20227,Defaulted,60808
1304,1406160,Home,48,0.13,2982,Paid Off,36119
5345,1601639,Education,12,0.08,32916,Paid Off,90633
5657,505419,Auto,24,0.12,35208,Defaulted,410865
8121,1859053,Personal,60,0.13,17109,Defaulted,192107
2639,1212834,Auto,24,0.15,10882,Active,20516
3092,1207662,Education,12,0.08,46480,Active,232108
9776,1383492,Personal,24,0.14,18968,Paid Off,389160
5459,144982,Auto,12,0.1,27179,Paid Off,166540
1595,416846,Home,12,0.12,20092,Active,481854
4969,1419097,Personal,48,0.11,1511,Paid Off,458398
8945,308351,Education,60,0.13,47199,Active,165097
8637,222598,Personal,36,0.1,22635,Defaulted,77820
7698,781882,Education,48,0.14,1161,Active,133603
4490,136525,Auto,12,0.14,35533,Paid Off,117772
3661,906154,Home,60,0.1,24943,Paid Off,79919
5475,609805,Home,24,0.07,2717,Defaulted,368275
642,669928,Home,60,0.15,26015,Paid Off,80642
4309,1443072,Education,12,0.11,30906,Active,451923
4223,1863916,Home,12,0.12,8549,Active,16677
8703,651130,Home,12,0.14,49178,Active,154302
1642,1209712,Auto,24,0.07,35893,Paid Off,245410
1068,1977185,Auto,36,0.14,8654,Active,361490
4481,414705,Home,60,0.14,3802,Active,371862
3940,1150444,Personal,24,0.14,2470,Active,95941
5302,1731487,Education,60,0.14,20849,Paid Off,440128
5906,1719679,Education,48,0.1,24922,Defaulted,428433
9623,1514494,Home,36,0.11,3529,Active,119292
2564,386478,Education,60,0.15,5212,Paid Off,107867
1954,20326,Home,12,0.08,48984,Paid Off,483554
3090,143807,Education,24,0.07,41978,Active,296724
9246,1595075,Home,48,0.08,6351,Active,281492
1514,1838103,Home,36,0.07,30203,Paid Off,132618
7017,1063284,Education,24,0.08,3885,Paid Off,489163
1872,700017,Auto,12,0.07,47589,Active,196642
8610,324992,Personal,24,0.08,28131,Paid Off,94900
5492,911542,Education,36,0.07,26975,Defaulted,358049
2684,1934302,Education,12,0.12,24803,Paid Off,385370
7015,1995451,Education,60,0.11,15182,Defaulted,451499
5272,1097277,Education,12,0.09,2301,Paid Off,404586
2773,1410903,Home,48,0.15,9032,Active,172750
5772,1341942,Home,36,0.13,31427,Defaulted,464726
1321,827251,Personal,36,0.08,8623,Defaulted,349472
3214,867374,Education,12,0.1,16849,Active,79626
8460,43169,Auto,60,0.12,43729,Active,480317
2378,379254,Home,60,0.1,48403,Active,350676
5291,1358941,Auto,36,0.14,41279,Paid Off,22177
9677,1982348,Personal,12,0.14,30936,Paid Off,341561
7091,330927,Home,48,0.14,18748,Defaulted,468095
4386,306556,Auto,24,0.13,8962,Defaulted,223603
9006,1484179,Auto,60,0.1,3078,Paid Off,309638
4330,1490716,Home,24,0.1,48794,Defaulted,140883
4182,1413899,Personal,48,0.15,22843,Active,96969
5452,948397,Education,36,0.1,33360,Paid Off,242245
709,229956,Education,60,0.12,16180,Defaulted,156512
732,1847812,Auto,36,0.1,43226,Paid Off,274864
1824,915743,Education,12,0.12,43623,Paid Off,111811
7169,1327209,Personal,36,0.13,40263,Defaulted,405204
4512,130477,Home,60,0.1,6860,Active,58448
3642,1227161,Education,12,0.08,27944,Defaulted,481114
5882,825507,Auto,24,0.13,42877,Active,98478
3096,1182697,Auto,24,0.09,43771,Paid Off,120720
3314,942673,Education,24,0.09,25419,Defaulted,110653
7594,52698,Home,24,0.1,21931,Defaulted,138633
8643,1097194,Home,24,0.14,33871,Paid Off,187449
1101,1399546,Personal,24,0.13,5305,Paid Off,169732
2768,1379451,Home,12,0.14,28940,Active,375212
2152,863366,Auto,48,0.14,35855,Paid Off,71243
2441,1376348,Personal,24,0.13,15619,Paid Off,108034
1138,1624350,Home,60,0.07,26628,Active,12014
9877,1709066,Personal,12,0.07,12258,Paid Off,467781
8789,69086,Education,60,0.11,47799,Paid Off,433037
4143,1613265,Personal,36,0.14,15993,Active,41766
5694,1851588,Personal,60,0.11,38965,Defaulted,175279
8982,18433,Auto,48,0.11,32151,Active,480314
2273,538275,Home,36,0.13,42532,Defaulted,348831
3151,479972,Education,60,0.07,41642,Active,210326
9115,1431100,Home,36,0.11,21671,Paid Off,467489
9421,1473001,Home,48,0.11,42395,Active,199780
4723,1137556,Home,60,0.09,34430,Paid Off,195947
9192,687604,Education,36,0.09,7069,Paid Off,211615
7566,1430469,Personal,48,0.08,30592,Paid Off,162033
9432,1485047,Auto,24,0.1,25623,Paid Off,113476
8647,1020323,Personal,12,0.11,19345,Paid Off,392523
4094,811967,Home,36,0.15,8794,Active,118772
1766,943227,Education,12,0.13,10416,Defaulted,60211
9714,693297,Auto,48,0.15,44750,Defaulted,32124
8106,464276,Personal,36,0.14,42829,Active,438508
9522,292374,Home,60,0.08,14353,Paid Off,96877
2809,1870298,Home,60,0.09,47311,Defaulted,95028
9312,1687555,Education,12,0.08,20431,Active,148840
8843,1024333,Personal,12,0.08,13358,Active,418732
5212,1974111,Home,12,0.1,45573,Active,280406
4747,1154979,Education,24,0.12,5813,Paid Off,205844
9244,150827,Education,12,0.09,43632,Active,495204
9064,369848,Personal,48,0.14,13630,Defaulted,356383
9276,344718,Personal,12,0.1,14926,Defaulted,169030
6803,222662,Auto,12,0.1,43645,Paid Off,402138
4065,1535394,Auto,60,0.14,2886,Defaulted,487553
5933,1608103,Home,12,0.12,14688,Active,290732
2806,889817,Personal,60,0.14,17354,Paid Off,421057
9885,1719563,Education,12,0.07,12539,Paid Off,164593
5298,1097132,Auto,48,0.11,23120,Defaulted,268438
1472,1471436,Education,12,0.11,6137,Paid Off,171526
3739,1140657,Personal,24,0.12,10271,Active,51919
3378,293362,Home,12,0.1,21602,Paid Off,327833
5115,1784341,Education,60,0.09,16302,Paid Off,52131
9479,1647350,Personal,48,0.15,19634,Active,427082
9766,926795,Home,24,0.1,9911,Defaulted,383260
9403,37211,Home,24,0.07,29569,Paid Off,152495
1618,546665,Home,12,0.1,23733,Paid Off,410785
8847,788834,Home,48,0.11,42099,Defaulted,288843
394,1716628,Auto,24,0.15,36311,Active,255949
471,186622,Education,60,0.09,13688,Paid Off,307049
9909,666061,Home,60,0.12,13744,Paid Off,174091
7179,1711651,Education,24,0.07,46670,Defaulted,76653
3363,507393,Education,12,0.11,34978,Active,92790
4152,1658479,Home,36,0.12,5281,Active,87114
8655,1733757,Personal,24,0.08,44218,Paid Off,312361
9153,930794,Education,48,0.1,7098,Paid Off,423324
601,1420270,Auto,48,0.1,20806,Active,239861
4611,1030515,Home,60,0.11,30149,Paid Off,245937
2780,1914950,Personal,36,0.14,13668,Paid Off,367453
6799,325837,Auto,60,0.12,36253,Active,48293
21,1839300,Home,48,0.11,25422,Paid Off,284837
7274,836114,Education,12,0.15,46115,Defaulted,71446
2473,1667105,Education,24,0.14,10808,Paid Off,118042
7406,875897,Personal,36,0.13,47806,Active,163450
8230,241429,Education,24,0.1,18940,Active,287232
3828,836051,Education,12,0.12,30372,Defaulted,245021
7829,842614,Personal,48,0.12,29829,Paid Off,408780
8221,115070,Personal,36,0.09,29546,Paid Off,340671
7581,1033679,Auto,36,0.1,10727,Defaulted,118174
2208,922853,Education,36,0.08,36643,Paid Off,292309
615,157213,Home,36,0.13,32104,Defaulted,430968
5789,1912639,Auto,48,0.13,41754,Active,294196
6041,456067,Auto,48,0.13,45756,Paid Off,140353
2181,981970,Personal,60,0.1,29190,Paid Off,228557
2613,1712598,Auto,24,0.15,29446,Defaulted,399069
4023,1222269,Auto,60,0.1,39598,Defaulted,157320
9858,109432,Education,60,0.13,45234,Defaulted,8458
7992,697170,Auto,60,0.13,26256,Defaulted,378686
79,1395310,Auto,12,0.13,7640,Paid Off,58421
7130,911788,Auto,48,0.12,1829,Active,264643
5239,1396289,Auto,60,0.07,4394,Paid Off,127566
1157,377998,Education,12,0.08,5517,Active,488591
9932,663685,Auto,60,0.08,48531,Active,160297
446,706084,Auto,36,0.15,3434,Paid Off,113311
9243,1253574,Home,48,0.09,19155,Active,318260
5420,1682482,Auto,60,0.1,33874,Active,7142
9785,917469,Education,12,0.08,16629,Defaulted,173265
978,1718774,Auto,48,0.13,35016,Paid Off,433775
28,1902624,Education,60,0.08,28281,Active,127861
2424,612472,Education,48,0.11,34186,Active,13782
1973,1216242,Personal,12,0.09,29458,Paid Off,50291
32,1510237,Education,48,0.11,50000,Paid Off,132291
7621,240080,Education,60,0.1,47081,Defaulted,23439
5055,1204052,Personal,12,0.1,41617,Active,356985
8811,708183,Education,12,0.11,11179,Active,236204
2947,1007115,Personal,36,0.09,9272,Paid Off,136194
7668,1437457,Auto,48,0.09,20731,Defaulted,271676
9487,1142096,Education,12,0.13,7415,Paid Off,433620
2548,1034180,Personal,36,0.11,28397,Paid Off,245694
9090,1705009,Home,12,0.15,47819,Active,298309
4798,1959867,Auto,36,0.12,8697,Active,376565
3664,1588523,Personal,24,0.1,45753,Paid Off,395022
1941,26887,Home,36,0.1,6250,Paid Off,397280
3217,455915,Auto,12,0.13,48653,Active,104542
6712,1879985,Auto,12,0.15,5724,Defaulted,488718
6427,936685,Personal,60,0.1,23304,Paid Off,311299
5014,557408,Auto,48,0.14,20254,Active,301108
6279,886771,Home,12,0.07,32719,Defaulted,352138
3243,14317,Personal,36,0.13,19000,Paid Off,117826
4984,1431537,Auto,60,0.09,15430,Defaulted,404071
9774,944506,Auto,36,0.15,2433,Active,236143
7177,1912779,Education,24,0.14,21790,Active,16904
2344,1909051,Home,60,0.12,5924,Paid Off,251740
2754,382728,Auto,12,0.13,4576,Active,196716
4094,403691,Education,48,0.08,28163,Defaulted,117839
329,1749365,Personal,12,0.1,1177,Active,363518
6591,767077,Education,60,0.12,26381,Active,409027
8206,463300,Education,12,0.07,8601,Defaulted,152149
2263,190588,Home,12,0.07,25602,Defaulted,479652
9916,1185429,Education,48,0.07,40286,Paid Off,396242
5372,502084,Home,36,0.14,1247,Defaulted,167471
4425,156484,Auto,12,0.15,4563,Active,392034
2611,824046,Education,60,0.08,40444,Active,491918
5549,1224824,Personal,24,0.09,47361,Active,173348
1082,154733,Education,36,0.07,35253,Defaulted,132517
6319,486950,Education,48,0.13,34168,Active,316878
3889,1168601,Education,60,0.09,1186,Defaulted,304334
3419,1738156,Personal,36,0.14,24326,Active,159091
4456,349466,Personal,48,0.12,41937,Active,372057
1789,1461624,Personal,36,0.12,15744,Active,223378
7233,384568,Personal,24,0.08,42261,Defaulted,492920
6056,987402,Education,36,0.07,22735,Paid Off,139222
2617,86833,Personal,48,0.09,10244,Active,346641
8830,351646,Personal,48,0.08,39103,Active,478517
2563,1033999,Education,60,0.11,32885,Defaulted,12984
2480,982783,Education,12,0.08,36346,Active,243937
5151,869119,Auto,24,0.15,1413,Paid Off,387542
5806,1659287,Auto,60,0.08,7756,Defaulted,26932
1597,585951,Home,12,0.15,44588,Active,462982
2273,657438,Education,60,0.09,10992,Defaulted,10968
6287,342484,Personal,48,0.08,19327,Defaulted,315668
9667,1944001,Education,48,0.14,43217,Active,447619
6161,1600959,Personal,60,0.13,8471,Paid Off,9012
2779,944547,Home,12,0.11,40742,Active,23764
6889,232932,Home,36,0.12,18323,Active,140611
5509,940192,Home,60,0.12,45796,Active,308894
746,47904,Home,48,0.12,42055,Paid Off,25873
2409,736846,Auto,60,0.12,29879,Defaulted,15040
6078,1392199,Home,12,0.13,2074,Active,149894
4944,1853907,Home,36,0.08,32779,Defaulted,279224
6243,147721,Personal,36,0.13,39823,Paid Off,312933
4351,1227644,Education,12,0.15,3069,Active,346875
5434,1513464,Home,24,0.11,34006,Paid Off,276213
9054,1298312,Education,12,0.15,36471,Active,369447
161,1902604,Auto,48,0.14,1481,Defaulted,65342
4012,284526,Education,60,0.09,17908,Paid Off,178583
5760,489769,Education,24,0.1,38558,Active,441441
7932,1417768,Home,24,0.11,15607,Paid Off,147877
3214,1778623,Personal,36,0.13,3147,Active,377745
6366,742575,Home,36,0.12,8954,Defaulted,117943
6450,1478451,Personal,48,0.09,7190,Active,188530
9825,1296957,Home,24,0.13,20134,Paid Off,41175
570,715784,Auto,48,0.14,42900,Paid Off,343252
6288,473893,Home,24,0.13,7499,Defaulted,169910
3895,1428325,Education,60,0.08,17399,Defaulted,25343
6800,1014018,Home,36,0.14,11735,Paid Off,405873
8977,1311805,Education,36,0.1,20609,Active,100587
822,290789,Auto,12,0.12,3231,Paid Off,403955
6626,461792,Education,48,0.08,20049,Active,231235
9774,1673123,Home,60,0.12,20690,Defaulted,233166
8624,1776125,Home,36,0.13,22982,Defaulted,232070
7062,1490831,Auto,12,0.07,13404,Defaulted,277936
4372,265441,Home,36,0.1,20275,Active,476483
3740,665272,Education,36,0.12,4117,Defaulted,342524
2733,28105,Personal,24,0.14,10443,Active,164330
6243,1239690,Home,36,0.11,13026,Paid Off,398095
5172,396503,Home,48,0.08,3650,Paid Off,268031
8838,1975397,Home,48,0.13,8569,Active,221880
9501,1314671,Personal,48,0.14,5600,Paid Off,167538
1884,288256,Auto,60,0.09,10844,Defaulted,401810
4672,431127,Home,36,0.09,1555,Active,134487
5140,969299,Home,60,0.09,47548,Defaulted,59270
7467,723449,Home,24,0.15,17731,Defaulted,295453
6502,1906866,Home,24,0.1,30431,Active,393920
7927,1779256,Education,60,0.12,48973,Active,194342
8334,1394405,Home,60,0.08,49626,Active,350212
4705,1801052,Auto,60,0.1,16931,Defaulted,166043
7169,333040,Auto,48,0.14,16615,Active,240300
642,575644,Home,36,0.08,13537,Paid Off,169315
7855,1488929,Personal,12,0.09,24704,Paid Off,22797
2499,1526458,Education,36,0.13,28805,Paid Off,418205
4142,201960,Home,36,0.09,48719,Paid Off,166522
8618,1699424,Auto,24,0.14,33224,Paid Off,24956
867,1752478,Personal,48,0.14,40622,Paid Off,63035
1562,72645,Personal,12,0.1,14584,Paid Off,245203
2947,75064,Education,12,0.08,40112,Paid Off,151282
2739,1183649,Education,36,0.1,28110,Active,489419
5036,1767834,Personal,12,0.14,21090,Paid Off,290058
6631,1477251,Personal,36,0.12,28323,Defaulted,212196
9778,1679534,Home,60,0.15,29557,Defaulted,97226
4767,1274683,Personal,36,0.15,46381,Paid Off,333434
528,42532,Education,60,0.11,36060,Defaulted,477927
3350,197593,Auto,12,0.09,42036,Defaulted,57088
9611,563562,Personal,60,0.07,36123,Defaulted,481738
4661,1879539,Personal,36,0.14,16555,Defaulted,438906
8716,453196,Auto,24,0.13,8740,Active,418259
9155,1617563,Personal,48,0.11,16617,Active,440368
6901,820665,Education,36,0.15,1040,Active,342660
8641,942171,Home,24,0.11,24245,Paid Off,118210
8974,1019069,Personal,12,0.11,37414,Paid Off,119138
1763,1556682,Home,12,0.08,19524,Defaulted,76430
9416,979751,Auto,36,0.07,17101,Paid Off,214790
6807,626060,Education,48,0.14,30641,Active,343074
