customer_id,account_age_years,total_credit_accounts,accounts_in_delinquency,total_credit_limit,credit_balance,credit_utilization_ratio
5354,10,10,1,35224,7623,0.216414944
5355,2,8,2,31255,7339,0.23481043
5356,3,1,2,46690,13879,0.297258514
5357,10,6,2,34088,12817,0.375997418
5358,9,10,3,11189,14562,1.301456788
5359,13,5,2,32226,4076,0.126481723
5360,2,1,1,25830,25165,0.974254743
5361,16,1,3,6438,13713,2.13000932
5362,5,4,2,15914,8184,0.51426417
5363,14,7,1,19087,26784,1.403258763
5364,10,10,0,16733,6105,0.364847905
5365,3,5,1,12223,11247,0.920150536
5366,5,10,3,19158,11006,0.574485854
5367,18,2,1,21682,23365,1.077621991
5368,14,2,0,31016,26209,0.845015476
5369,2,10,1,20314,4147,0.204144925
5370,13,7,2,19719,4290,0.217556671
5371,10,4,1,5983,1759,0.293999666
5372,15,7,1,22965,22041,0.95976486
5373,13,10,0,43810,13147,0.300091303
5374,17,3,3,21941,4288,0.195433207
5375,4,2,0,44421,3007,0.067693208
5376,19,1,3,27130,9788,0.360781423
5377,16,3,3,10441,5574,0.53385691
5378,6,3,3,25120,9048,0.360191083
5379,16,1,2,11896,21245,1.785894418
5380,18,8,2,24394,14589,0.598056899
5381,13,6,1,8762,5627,0.642204976
5382,11,10,0,23986,28908,1.205203035
5383,8,5,1,19430,2951,0.151878538
5384,20,6,2,33388,29517,0.884060141
5385,3,6,2,45848,3885,0.084736521
5386,14,4,1,40105,10734,0.267647426
5387,17,7,1,14669,18638,1.270570591
5388,7,4,3,41047,22368,0.544936293
5389,11,7,2,13272,18259,1.375753466
5390,2,10,3,45435,14186,0.312226257
5391,19,10,3,13451,27919,2.075607762
5392,8,10,2,31164,26951,0.864811963
5393,18,7,2,20877,23344,1.118168319
5394,6,6,2,39378,10350,0.262837117
5395,11,6,2,23515,26300,1.118435041
5396,2,10,0,11581,16746,1.44598912
5397,7,3,0,42943,21442,0.499313043
5398,13,8,1,15124,8446,0.558450145
5399,14,3,1,7177,9820,1.368259719
5400,6,6,3,7095,1646,0.231994362
5401,9,2,3,5367,11589,2.159306875
5402,19,7,3,27197,26772,0.984373276
5403,9,8,0,49413,7174,0.145184466
5404,19,3,2,25534,8988,0.352001253
5405,2,3,2,46708,15328,0.328166481
5406,6,10,0,6734,14767,2.192901693
5407,10,8,2,13984,8377,0.599041762
5408,9,2,2,28423,14267,0.501952644
5409,15,3,3,29519,7406,0.250889258
5410,14,1,3,28115,12677,0.450898097
5411,7,6,2,12477,19601,1.570970586
5412,13,2,2,37952,18436,0.485771501
5413,1,2,0,30927,27946,0.903611731
5414,12,2,2,8426,1755,0.208283883
5415,16,6,1,27847,13873,0.498186519
5416,2,4,2,19347,15585,0.805551248
5417,12,5,1,43276,19176,0.443109345
5418,16,5,0,42512,5967,0.140360369
5419,12,5,0,11487,7142,0.621746322
5420,17,4,3,43478,20984,0.482634896
5421,9,7,0,14862,5145,0.346184901
5422,10,4,1,49247,21858,0.443844295
5423,3,10,0,16954,18738,1.105225905
5424,20,1,3,48050,17910,0.372736733
5425,15,1,2,45800,25466,0.556026201
5426,18,4,1,9849,3451,0.350390903
5427,14,6,1,28882,25246,0.874108441
5428,4,4,0,9129,27269,2.987074159
5429,8,5,3,33467,20908,0.624734813
5430,6,6,1,5197,12235,2.354242832
5431,20,9,0,44999,25937,0.576390586
5432,11,5,1,9059,27657,3.052985981
5433,2,8,1,11640,22924,1.969415808
5434,19,1,2,37106,14472,0.390017787
5435,9,10,3,32568,17621,0.541052567
5436,3,10,0,11547,22770,1.971940764
5437,5,4,1,46595,12509,0.268462281
5438,5,2,1,7193,6642,0.923397748
5439,19,6,3,43133,2655,0.061553799
5440,9,4,2,47790,6493,0.135865244
5441,15,4,2,33482,6950,0.207574219
5442,11,1,3,35974,20793,0.578000778
5443,4,5,3,36722,22759,0.619764719
5444,16,7,2,44749,26547,0.593242307
5445,6,7,3,8344,22335,2.67677373
5446,12,10,1,14587,19519,1.338109275
5447,10,1,2,14081,16605,1.179248633
5448,5,8,0,33296,4581,0.137584094
5449,10,7,2,37263,15830,0.424818184
5450,3,6,2,41088,13596,0.330899533
5451,16,6,3,40195,3684,0.091653191
5452,7,9,0,11424,6019,0.526873249
5453,7,4,2,11080,28865,2.605144404
5454,19,9,0,25609,26060,1.017610996
5455,20,8,0,6502,18078,2.780375269
5456,9,9,1,27064,19248,0.711203074
5457,1,4,2,32062,19010,0.59291373
5458,14,4,1,7033,22213,3.158396133
5459,8,7,3,18540,6377,0.343959008
5460,3,7,1,36601,9501,0.259583072
5461,8,9,1,47546,4019,0.084528667
5462,8,2,3,29213,12262,0.419744634
5463,11,8,1,20013,15748,0.786888522
5464,6,4,0,9578,19691,2.055857173
5465,16,1,2,42334,17173,0.405655029
5466,3,8,2,28661,12680,0.442413035
5467,14,2,1,13235,8764,0.662183604
5468,17,5,1,8970,8008,0.892753623
5469,3,7,2,21863,21528,0.984677309
5470,5,2,0,29694,8492,0.2859837
5471,17,9,3,37899,6594,0.17398876
5472,13,5,2,33605,21931,0.652611219
5473,2,3,1,6005,20565,3.424646128
5474,11,7,1,21782,16382,0.752088881
5475,2,6,3,15598,29528,1.893063213
5476,17,5,3,25398,15052,0.59264509
5477,7,10,2,14390,23363,1.623558026
5478,1,6,3,38962,26671,0.684538781
5479,5,6,1,22791,6427,0.28199728
5480,9,6,0,39075,16556,0.423698017
5481,3,3,0,42377,22614,0.53363853
5482,14,9,0,21287,13589,0.638370837
5483,12,1,2,7146,9868,1.380912399
5484,16,7,2,7159,29007,4.05182288
5485,3,9,2,19684,15408,0.78276773
5486,12,8,3,19023,28023,1.473111497
5487,11,5,3,43013,22291,0.518238672
5488,2,1,2,32854,4235,0.128903634
5489,10,9,2,30085,20655,0.686554762
5490,2,6,1,34326,23981,0.698624949
5491,5,5,0,9454,19577,2.070763698
5492,18,10,3,40215,26581,0.660972274
5493,4,1,2,9370,4427,0.472465315
5494,12,1,2,37082,12031,0.324443126
5495,19,8,1,43310,11646,0.268898638
5496,19,1,0,31875,17344,0.54412549
5497,5,8,3,32769,22502,0.686685587
5498,10,7,1,28827,5723,0.198529157
5499,10,2,3,18612,27310,1.467332904
5500,20,7,2,23654,22068,0.93295003
5501,9,8,2,15577,7221,0.463568081
5502,8,5,1,48592,10117,0.208202996
5503,17,5,3,33118,15875,0.479346579
5504,5,4,3,26566,3742,0.140856734
5505,4,8,1,18060,6112,0.338427464
5506,14,5,3,14755,16881,1.14408675
5507,1,5,3,28790,7470,0.259465092
5508,13,6,2,29878,24101,0.806647031
5509,8,3,2,38239,6267,0.163890269
5510,11,1,1,18982,12110,0.637972816
5511,19,7,0,34038,1751,0.051442505
5512,16,3,3,44692,3403,0.076143381
5513,20,6,0,28227,22092,0.782654905
5514,16,8,0,49215,1355,0.027532256
5515,13,2,0,8433,18921,2.243685521
5516,2,9,1,7140,24764,3.468347339
5517,2,6,3,16710,19578,1.171633752
5518,7,9,1,27453,19745,0.719229228
5519,19,10,3,10384,21116,2.033513097
5520,2,10,3,14839,2342,0.157827347
5521,5,6,0,40314,24298,0.602718659
5522,17,7,0,34748,14689,0.422729366
5523,3,2,0,44522,5606,0.125915278
5524,2,1,3,27411,17195,0.627302908
5525,7,7,2,39255,5119,0.13040377
5526,3,9,3,48772,6646,0.13626671
5527,18,8,0,48769,10908,0.223666674
5528,14,10,3,19756,15379,0.778447054
5529,14,4,2,13168,6452,0.489975699
5530,9,3,2,23892,3293,0.137828562
5531,11,3,2,22661,12336,0.544371387
5532,3,1,3,17353,11979,0.690312914
5533,14,6,0,21208,1946,0.091757827
5534,5,10,1,28295,5072,0.179254285
5535,18,9,0,43956,29502,0.671171171
5536,6,2,3,22116,21961,0.992991499
5537,1,8,0,32455,3245,0.099984594
5538,17,7,3,30550,9563,0.313027823
5539,10,6,0,32619,4651,0.14258561
5540,1,8,3,10187,18377,1.803965839
5541,17,9,2,36363,15264,0.419767346
5542,11,7,1,18078,21396,1.183538002
5543,15,3,2,18319,27675,1.510726568
5544,16,3,2,25999,18659,0.717681449
5545,3,10,3,42800,5571,0.130163551
5546,11,8,2,13255,15929,1.201735194
5547,9,2,3,10015,28568,2.852521218
5548,6,4,3,44294,3523,0.079536732
5549,12,6,0,13558,5733,0.422849978
5550,4,2,3,49762,4737,0.095193119
5551,6,10,1,40483,28988,0.716053652
5552,2,3,1,20777,9281,0.446695866
5553,18,9,1,41011,27734,0.676257589
5554,8,1,2,44359,15684,0.353569738
5555,3,3,0,45995,2864,0.062267638
5556,1,4,3,42079,22411,0.532593455
5557,17,5,2,22645,15864,0.700551998
5558,3,8,2,33520,24247,0.723359189
5559,4,6,3,7155,18459,2.579874214
5560,1,8,0,8400,7173,0.853928571
5561,12,1,1,44684,22699,0.507989437
5562,2,6,0,15050,28398,1.886910299
5563,20,8,2,18846,7114,0.377480632
5564,7,1,1,30606,16408,0.536104032
5565,3,8,3,37091,12543,0.338168289
5566,20,9,2,40140,23752,0.591728949
5567,11,4,1,25793,24800,0.961501182
5568,6,9,2,48214,2501,0.0518729
5569,19,3,2,30873,25737,0.833641046
5570,1,1,0,45044,25710,0.570775242
5571,1,4,0,23457,21593,0.920535448
5572,13,1,1,33772,29776,0.881677129
5573,5,4,3,12490,12851,1.028903122
5574,2,9,1,46548,16579,0.356169975
5575,8,5,1,17685,10109,0.571614362
5576,17,9,0,6522,8360,1.281815394
5577,13,10,3,10460,24327,2.325717017
5578,16,10,0,20348,17142,0.842441518
5579,16,6,0,5115,1921,0.375562072
5580,7,5,2,15311,3189,0.208281628
5581,19,5,3,18872,11939,0.632630352
5582,6,9,2,36176,17642,0.487671384
5583,2,1,2,12617,7524,0.596338274
5584,16,9,1,45052,12985,0.288222498
5585,8,10,0,29622,13865,0.468064277
5586,16,1,0,8672,10819,1.247578413
5587,20,3,3,41496,15535,0.374373434
5588,12,2,2,10598,15285,1.442253255
5589,2,8,1,11953,27994,2.342006191
5590,12,5,2,44197,11445,0.258954228
5591,17,8,1,21688,4094,0.188767982
5592,16,2,3,36540,26969,0.738067871
5593,3,5,2,22531,23196,1.029514891
5594,14,8,2,19499,17655,0.905431048
5595,16,9,1,43124,24523,0.568662462
5596,17,3,3,30767,12274,0.398933923
5597,7,4,0,32831,6897,0.210075843
5598,11,3,2,29022,8392,0.289159948
5599,1,9,3,45690,24849,0.543860801
5600,12,6,1,20497,9837,0.479923891
5601,7,7,2,37129,23400,0.630235126
5602,20,2,3,5920,2615,0.441722973
5603,2,5,2,30931,22430,0.725162458
5604,4,3,1,31006,20288,0.654324969
5605,14,8,3,17558,16811,0.957455291
5606,2,7,3,22276,8560,0.384270066
5607,6,4,0,25388,11785,0.464195683
5608,3,8,2,19033,8411,0.441916671
5609,8,1,1,41620,19957,0.479505046
5610,19,1,2,23024,16281,0.707131689
5611,9,1,1,32800,20747,0.632530488
5612,14,6,2,48526,19466,0.401145778
5613,2,4,2,40257,29102,0.722905333
5614,19,10,2,43462,27734,0.638120657
5615,11,4,1,20434,1748,0.085543702
5616,19,5,2,7385,17590,2.381855112
5617,5,2,3,48921,8645,0.176713477
5618,7,4,1,25335,23935,0.944740478
5619,5,4,2,40401,13125,0.324868196
5620,1,1,1,12689,16440,1.295610371
5621,6,6,2,47374,9531,0.201186305
5622,19,4,3,28170,15890,0.564075257
5623,13,8,0,11228,13631,1.214018525
5624,11,8,1,34546,3637,0.105279917
5625,8,8,2,49092,4993,0.101706999
5626,9,10,3,23020,17124,0.743874891
5627,5,10,1,41229,6086,0.147614543
5628,12,7,2,39594,25207,0.636636864
5629,12,2,2,48026,9914,0.20642985
5630,9,2,0,12902,11633,0.901643156
5631,11,7,2,17392,25532,1.468031279
5632,15,3,1,19946,2603,0.130502356
5633,17,10,1,36230,29049,0.801794093
5634,13,1,1,23107,17221,0.745271995
5635,6,7,3,10631,14578,1.371272693
5636,2,8,3,7873,2002,0.254286803
5637,2,8,1,7161,5080,0.709398129
5638,20,6,2,22568,4247,0.188186813
5639,4,6,0,5618,21976,3.911712353
5640,16,8,0,40532,23489,0.579517418
5641,4,5,3,5905,27232,4.611685013
5642,16,3,2,27820,28235,1.014917326
5643,11,7,2,20220,8918,0.441048467
5644,1,2,0,22065,16284,0.73800136
5645,10,5,1,16583,12649,0.762769101
5646,11,5,3,14332,7705,0.53760815
5647,1,2,1,21857,27720,1.268243583
5648,13,9,2,45430,2623,0.057737178
5649,12,3,2,37789,19704,0.521421578
5650,20,2,2,11930,23450,1.965632858
5651,8,4,0,9242,14266,1.54360528
5652,8,5,3,43730,1689,0.038623371
5653,2,9,2,39011,16702,0.428135654
5654,19,6,3,9555,7970,0.834118263
5655,1,5,1,35922,9337,0.25992428
5656,3,9,1,25578,18303,0.715575886
5657,8,8,0,48373,13531,0.279722159
5658,9,6,2,31413,19444,0.618979403
5659,4,6,1,11027,3106,0.281672259
5660,7,6,3,5937,22045,3.713154792
5661,18,4,3,49866,24157,0.484438295
5662,14,3,2,25689,24944,0.97099926
5663,13,6,2,19865,23814,1.198791845
5664,6,5,1,19755,22024,1.114856998
5665,18,8,3,36788,26795,0.72836251
5666,8,7,2,9710,29157,3.002780639
5667,14,9,1,11545,7376,0.638891295
5668,9,10,0,34995,26747,0.764309187
5669,3,6,1,6832,18015,2.636855972
5670,6,9,1,47957,14665,0.305794774
5671,4,7,1,19239,25278,1.313893654
5672,20,3,3,49883,27782,0.556943247
5673,18,3,2,32138,21080,0.655921339
5674,12,1,2,14763,20619,1.396667344
5675,2,5,3,12151,23155,1.905604477
5676,18,5,0,8763,14950,1.706036745
5677,5,9,2,35077,16088,0.458648117
5678,15,5,1,5644,2950,0.522678951
5679,4,5,2,28505,26707,0.936923347
5680,13,8,0,34214,2714,0.079324253
5681,2,10,2,30889,12506,0.404869047
5682,7,8,2,37831,26901,0.711083503
5683,15,7,1,22824,5946,0.260515247
5684,17,7,1,29822,10896,0.365367849
5685,15,4,1,5700,3250,0.570175439
5686,19,5,3,36995,7237,0.19562103
5687,1,5,3,44537,16467,0.369737522
5688,14,5,3,9469,23953,2.52962298
5689,14,6,2,16126,4829,0.299454297
5690,19,10,3,15218,8295,0.545078197
5691,12,4,3,7947,16018,2.015603372
5692,1,4,3,28620,20581,0.719112509
5693,14,7,2,13694,20143,1.470936176
5694,14,9,1,32360,8516,0.2631644
5695,1,4,3,45061,16654,0.369587892
5696,8,3,2,26121,29790,1.140461697
5697,16,8,0,33675,27726,0.823340757
5698,2,5,0,27878,23956,0.859315589
5699,15,2,0,13217,24318,1.839903155
5700,14,6,2,21533,25268,1.173454697
5701,15,4,1,17792,21177,1.190254047
5702,17,5,0,40899,16587,0.405560038
5703,5,9,2,32963,9402,0.285228893
5704,15,1,1,26404,14880,0.563550977
5705,4,1,2,34702,7008,0.201948015
5706,7,10,3,38429,26688,0.694475526
5707,18,6,1,24443,21904,0.89612568
5708,10,1,3,33220,2771,0.083413606
5709,3,3,1,31683,10915,0.344506518
5710,2,2,0,17481,16521,0.945083233
5711,2,2,1,26555,9132,0.34389004
5712,2,5,2,16886,27696,1.640175293
5713,2,7,3,45907,14217,0.309691332
5714,19,6,1,24747,9822,0.396896594
5715,3,7,3,25862,23813,0.920771789
5716,5,3,1,18244,26788,1.468318351
5717,15,6,2,47626,23037,0.483706379
5718,11,4,1,48903,11061,0.226182443
5719,15,8,0,28373,16486,0.58104536
5720,2,3,1,36663,28225,0.769849712
5721,7,9,0,23108,27598,1.194305003
5722,1,6,0,19395,13512,0.696674401
5723,15,2,0,28908,29730,1.028435035
5724,16,3,2,24121,20618,0.854773849
5725,9,1,0,34189,1180,0.034514025
5726,8,2,0,45751,2975,0.065025901
5727,18,4,1,29102,14200,0.487938973
5728,3,6,1,15520,5345,0.34439433
5729,2,2,2,11799,19178,1.625391982
5730,6,2,1,44900,24443,0.544387528
5731,5,7,2,23122,11191,0.483997924
5732,1,7,0,34092,24478,0.717998357
5733,4,7,1,13275,25869,1.948700565
5734,7,6,2,26328,3313,0.125835612
5735,3,9,0,27921,29419,1.053651374
5736,12,3,3,37392,1526,0.040810869
5737,8,6,3,25546,26934,1.054333359
5738,1,1,0,20303,9379,0.461951436
5739,18,6,0,35774,24177,0.675826019
5740,19,6,2,36288,15262,0.420579806
5741,11,9,0,48263,15680,0.324886559
5742,10,1,2,16408,28534,1.739029742
5743,10,3,1,20229,9875,0.488160562
5744,3,10,2,20891,15281,0.73146331
5745,9,10,3,33331,3573,0.107197504
5746,16,7,0,45310,1170,0.025822114
5747,8,7,2,32234,29129,0.90367314
5748,18,1,1,22853,9093,0.397890868
5749,7,2,3,20754,26843,1.293389226
5750,16,5,3,27689,7423,0.268084799
5751,5,10,3,48151,10104,0.209839879
5752,5,5,1,12043,13917,1.155609068
5753,10,2,0,42151,16112,0.382244787
5754,10,2,1,47528,14225,0.299297256
5755,14,10,3,8368,10132,1.210803059
5756,13,9,2,47174,29318,0.621486412
5757,13,8,3,39796,27211,0.683762187
5758,1,3,3,17913,24706,1.379221794
5759,9,3,1,40869,8275,0.202476204
5760,11,3,2,47074,22502,0.478013341
5761,4,7,3,47344,23956,0.505998648
5762,5,3,0,8017,17308,2.158912311
5763,14,7,2,43121,25503,0.59142877
5764,2,10,0,11897,19421,1.632428343
5765,19,8,2,19617,4621,0.235560993
5766,19,3,2,39766,25762,0.647839863
5767,6,5,3,16933,1311,0.077422784
5768,14,4,0,35770,22790,0.637126083
5769,6,2,0,28534,19615,0.687425527
5770,15,2,0,42373,21373,0.504401388
5771,11,5,1,44240,3272,0.073960217
5772,20,10,2,40666,10707,0.263291201
5773,18,7,2,6062,1954,0.322335863
5774,7,4,0,37404,29911,0.799673832
5775,5,6,1,16662,21861,1.312027368
5776,14,10,1,6592,17238,2.614987864
5777,14,4,3,48449,20472,0.422547421
5778,1,5,2,45256,17494,0.386556479
5779,15,5,3,24308,21313,0.876789534
5780,14,2,3,48311,13091,0.270973484
5781,20,5,1,20195,11979,0.593166625
5782,3,1,3,23389,14192,0.606780965
5783,4,2,0,8694,27133,3.120887969
5784,4,9,0,29079,3245,0.111592558
5785,4,9,0,41220,21008,0.509655507
5786,16,7,3,30072,14203,0.472299814
5787,6,8,1,37700,19794,0.525039788
5788,16,9,3,13158,1152,0.0875513
5789,3,1,0,6736,18583,2.758758907
5790,20,10,1,7906,27999,3.541487478
5791,16,9,2,39102,17050,0.436039077
5792,19,4,2,24506,4571,0.186525749
5793,2,7,3,21516,13126,0.610057632
5794,9,7,1,42735,29552,0.691517492
5795,1,1,1,21143,14508,0.686184553
5796,9,9,1,35091,7834,0.223248126
5797,14,4,1,21753,6366,0.29264929
5798,17,6,1,5443,9099,1.671688407
5799,1,4,2,9609,17182,1.788115309
5800,5,2,2,18066,5914,0.327355253
5801,2,10,2,16778,12124,0.722612946
5802,10,9,1,45934,1230,0.02677755
5803,14,2,1,36745,9779,0.266131446
5804,16,8,2,15893,4129,0.259799912
5805,2,8,1,44856,29244,0.651952916
5806,7,5,2,14038,4959,0.353255449
5807,1,7,3,11742,10202,0.868846874
5808,16,2,0,39100,4992,0.127672634
5809,5,10,0,28544,26666,0.934206839
5810,4,5,0,16942,15427,0.910577264
5811,9,7,3,19010,22656,1.191793793
5812,1,7,2,26624,14083,0.528958834
5813,1,4,1,10233,21744,2.124890062
5814,5,3,2,23317,6786,0.291032294
5815,4,5,0,9136,3617,0.395906305
5816,13,3,0,9628,2014,0.209181554
5817,16,5,1,40899,15046,0.367881855
5818,17,3,1,49825,20201,0.405439037
5819,20,8,3,5545,22241,4.011000902
5820,6,10,0,43796,4221,0.096378665
5821,16,6,3,23048,20856,0.904894134
5822,18,6,1,36909,14004,0.379419654
5823,11,9,1,40092,7920,0.197545645
5824,20,5,0,40303,19575,0.485695854
5825,17,3,2,33510,1069,0.031900925
5826,2,5,1,40716,22621,0.555580116
5827,16,1,3,41862,27618,0.659739143
5828,3,7,3,27732,22090,0.796552719
5829,20,1,3,42822,8596,0.200737938
5830,13,3,0,44065,13163,0.298717803
5831,6,7,1,15806,2534,0.160318866
5832,4,2,2,47630,27293,0.573021205
5833,4,7,1,34314,20165,0.587661013
5834,11,6,1,46162,13145,0.284758026
5835,19,3,1,9966,26549,2.663957455
5836,2,2,3,13421,12762,0.950897847
5837,7,5,1,33895,10451,0.308334563
5838,16,6,0,22029,26534,1.204503155
5839,5,1,1,31537,17836,0.565557916
5840,16,2,0,9203,19760,2.147125937
5841,10,4,1,30075,23771,0.79039069
5842,9,5,2,31240,13137,0.420518566
5843,13,9,0,36968,6051,0.163682103
5844,1,7,3,49988,25824,0.516603985
5845,14,3,1,34615,22388,0.646771631
5846,12,1,2,7648,12609,1.648666318
5847,14,8,0,31417,21693,0.690486043
5848,4,9,2,40789,6557,0.160754125
5849,16,2,3,29151,11332,0.38873452
5850,16,9,3,18185,7028,0.386472367
5851,6,3,2,23036,22579,0.980161486
5852,9,4,1,33075,1482,0.044807256
5853,11,1,0,26100,25009,0.958199234
5854,11,3,2,46554,14229,0.305645057
5855,8,9,0,32710,17824,0.544909814
5856,4,1,0,20908,9104,0.435431414
5857,19,5,3,7260,14043,1.934297521
5858,14,4,3,35753,18290,0.511565463
5859,16,10,3,19979,15915,0.796586416
5860,6,5,1,10665,8146,0.763806845
5861,4,7,1,30157,22157,0.734721624
5862,13,4,0,25327,6376,0.251747147
5863,4,5,2,21693,12783,0.589268428
5864,11,10,3,19613,20299,1.034976801
5865,4,8,2,17849,23091,1.293685921
5866,14,7,2,23900,1014,0.042426778
5867,4,9,2,29089,21284,0.731685517
5868,18,2,2,25914,7467,0.288145404
5869,19,2,3,16490,29756,1.804487568
5870,2,4,1,25551,25339,0.991702869
5871,2,9,1,39185,27124,0.692203649
5872,12,6,3,19836,28106,1.416918734
5873,7,4,3,47145,12976,0.275235974
5874,20,4,0,37701,14550,0.385931408
5875,14,10,0,36092,27351,0.757813366
5876,1,8,3,26095,10378,0.397700709
5877,1,8,3,44162,19384,0.438929396
5878,9,9,3,45006,24996,0.555392614
5879,5,2,2,28926,3940,0.136209638
5880,19,3,3,45410,22973,0.505901784
5881,11,9,3,47600,9917,0.208340336
5882,4,3,2,13138,20465,1.557695235
5883,19,7,1,41461,19179,0.462579291
5884,14,9,3,37116,20243,0.545398211
5885,11,9,3,15177,15318,1.009290374
5886,15,5,0,43578,10403,0.238721373
5887,16,2,1,25525,22234,0.871067581
5888,12,4,1,43724,8769,0.200553472
5889,6,10,0,7447,2054,0.275815765
5890,18,6,0,26226,9892,0.377182948
5891,16,3,3,37832,26541,0.701548953
5892,10,5,0,31834,12733,0.399981152
5893,15,9,0,12874,8631,0.670421004
5894,15,7,2,37691,3822,0.101403518
5895,17,3,3,41037,26120,0.636498769
5896,4,8,3,42300,1248,0.029503546
5897,17,3,2,39036,22336,0.572189774
5898,6,1,1,38029,28103,0.738988667
5899,2,9,1,18817,6028,0.320348621
5900,7,4,0,47579,23541,0.494777108
5901,13,1,3,19577,26594,1.358430812
5902,8,4,3,20225,21231,1.04974042
5903,2,7,2,41085,16474,0.400973591
5904,15,4,0,25398,26184,1.030947319
5905,8,3,0,38218,27028,0.707206029
5906,4,1,1,17232,8168,0.474001857
5907,11,8,1,37810,12551,0.33194922
5908,17,4,0,39391,3021,0.076692646
5909,12,6,1,43320,10941,0.252562327
5910,11,6,3,41364,21775,0.526423944
5911,9,8,2,30936,7262,0.234742695
5912,4,4,0,41655,29968,0.719433441
5913,9,10,3,18046,9259,0.51307769
5914,14,8,0,42253,20586,0.487208009
5915,3,5,2,19362,12634,0.652515236
5916,4,1,1,41528,8783,0.211495858
5917,9,5,0,28314,2160,0.076287349
5918,6,5,0,24449,10351,0.423371099
5919,7,6,0,16780,22733,1.35476758
5920,7,8,0,8219,9618,1.170215355
5921,9,5,0,40520,22902,0.565202369
5922,5,8,1,37648,16053,0.426397153
5923,3,5,0,38522,27377,0.710684803
5924,4,8,2,29631,12302,0.415173298
5925,5,10,0,12424,21082,1.696877012
5926,17,9,3,44276,21816,0.492727437
5927,4,9,1,11724,23994,2.046571136
5928,13,10,2,47687,19014,0.398725019
5929,4,1,3,7196,15603,2.168287938
5930,18,8,1,48086,13158,0.273634738
5931,11,9,3,30132,5429,0.180173902
5932,20,7,2,14557,25495,1.751391083
5933,15,6,2,13665,10722,0.784632272
5934,18,8,2,14136,3771,0.266765705
5935,12,4,2,24859,18362,0.738645963
5936,14,1,1,33331,23339,0.700219015
5937,19,6,2,44520,1902,0.042722372
